timestamp,eci,pci,earfcn,tac,mcc,mnc,rsrp,rsrq,rssnr,cqi,latitude,longitude,altitude,gps_accuracy,speed,bearing,distance_from_bs
1788411161826,5727424513,646,504990,2097215,460,0,-92,-13,8,-1,39.89220092,116.34292119,40.2666015625,3.7900925,0.98,5.3,
1788411160124,5727424513,646,504990,2097215,460,0,-80,-11,17,-1,39.89218531,116.34292107,40.53863525390625,3.7900925,1.04,12.4,
1788411158067,5727424513,646,504990,2097215,460,0,-80,-11,17,-1,39.89216733,116.34291881,40.72222900390625,3.7900925,1.0,8.9,
1788411156045,5727424513,646,504990,2097215,460,0,-80,-11,17,-1,39.89215068,116.34291257,40.87286376953125,3.7900925,0.95,8.2,
1788411154027,5727424513,646,504990,2097215,460,0,-80,-11,17,-1,39.89213305,116.34290427,40.71197509765625,3.7900925,1.03,7.2,
1788411152016,5727424513,646,504990,2097215,460,0,-80,-11,17,-1,39.89211348,116.3428964,40.82379150390625,3.7900925,1.08,7.3,
1788411151020,5727424513,646,504990,2097215,460,0,-80,-11,17,-1,39.89210423,116.34289443,40.8995361328125,3.7900925,1.13,11.8,
1788411149946,5727424513,646,504990,2097215,460,0,-83,-11,10,-1,39.8920948,116.34289168,40.9420166015625,3.7900925,1.19,4.2,
1788411147675,5727424513,646,504990,2097215,460,0,-83,-11,10,-1,39.89206352,116.34288825,41.0693359375,3.7900925,1.23,8.2,
1788411145322,5727424513,646,504990,2097215,460,0,-83,-11,10,-1,39.89204122,116.3428861,40.9189453125,3.7900925,1.36,16.0,
1788411143114,5727424513,646,504990,2097215,460,0,-83,-11,10,-1,39.89201835,116.34288118,40.6981201171875,3.7900925,1.21,1.9,
1788411141100,5727424513,646,504990,2097215,460,0,-83,-11,10,-1,39.89199736,116.34288191,40.4888916015625,3.7900925,1.12,11.2,
1788411140836,5727424513,646,504990,2097215,460,0,-83,-11,10,-1,39.89199736,116.34288191,40.4888916015625,3.7900925,1.12,11.2,
1788411139086,5727424513,646,504990,2097215,460,0,-82,-11,13,-1,39.89197626,116.34287817,40.2186279296875,3.7900925,1.04,358.5,
1788411137079,5727424513,646,504990,2097215,460,0,-82,-11,13,-1,39.89195795,116.34287785,40.0650634765625,3.7900925,1.15,3.6,
1788411134465,5727424513,646,504990,2097215,460,0,-82,-11,13,-1,39.89192802,116.34287739,40.4464111328125,3.7900925,1.1,5.7,
1788411132437,5727424513,646,504990,2097215,460,0,-82,-11,13,-1,39.89190812,116.34287772,40.6002197265625,3.7900925,1.09,354.3,
1788411130838,5727424513,646,504990,2097215,460,0,-82,-11,13,-1,39.89189801,116.34287855,40.69818115234375,3.7900925,1.06,352.1,
1788411130421,5727424513,646,504990,2097215,460,0,-81,-11,9,-1,39.89188779,116.34287947,40.47198486328125,3.7900925,1.03,345.9,
1788411128413,5727424513,646,504990,2097215,460,0,-81,-11,9,-1,39.89187071,116.34288411,41.4471435546875,3.7900925,1.03,351.7,
1788411126329,5727424513,646,504990,2097215,460,0,-81,-11,9,-1,39.89185324,116.34288662,41.8328857421875,3.7900925,1.31,357.0,
1788411124314,5727424513,646,504990,2097215,460,0,-81,-11,9,-1,39.89182795,116.34289124,41.37811279296875,3.7900925,1.21,342.4,
1788411122297,5727424513,646,504990,2097215,460,0,-81,-11,9,-1,39.89180641,116.34289922,41.209716796875,3.7900925,1.01,353.2,
1788411120285,5727424513,646,504990,2097215,460,0,-81,-11,9,-1,39.89178606,116.3429034,41.31292724609375,3.7900925,0.97,343.5,
1788411119961,5727424513,646,504990,2097215,460,0,-81,-11,9,-1,39.89178606,116.3429034,41.31292724609375,3.7900925,0.97,343.5,
1788411118231,5727424513,646,504990,2097215,460,0,-74,-11,16,-1,39.89176672,116.34291379,40.8592529296875,3.7900925,0.98,346.7,
1788411116202,5727424513,646,504990,2097215,460,0,-74,-11,16,-1,39.89174731,116.34291984,40.3369140625,3.7900925,1.04,344.3,
1788411114163,5727424513,646,504990,2097215,460,0,-74,-11,16,-1,39.89172696,116.34292655,39.377197265625,3.7900925,0.99,348.4,
1788411112149,5727424513,646,504990,2097215,460,0,-74,-11,16,-1,39.89170615,116.34292888,39.7490234375,3.7900925,0.98,352.4,
1788411110135,5727424513,646,504990,2097215,460,0,-74,-11,16,-1,39.89168909,116.34293327,39.657958984375,3.7900925,1.05,334.5,
1788411109824,5727424513,646,504990,2097215,460,0,-74,-11,16,-1,39.89168909,116.34293327,39.657958984375,3.7900925,1.05,334.5,
1788411108122,5727424513,646,504990,2097215,460,0,-85,-13,2,-1,39.89167,116.34293865,38.53521728515625,3.7900925,1.03,351.1,
1788411106113,5727424513,646,504990,2097215,460,0,-85,-13,2,-1,39.8916511,116.3429432,39.48468017578125,3.7900925,1.01,342.1,
1788411104103,5727424513,646,504990,2097215,460,0,-85,-13,2,-1,39.89163242,116.34294971,39.13226318359375,3.7900925,0.99,340.4,
1788411102088,5727424513,646,504990,2097215,460,0,-85,-13,2,-1,39.89161196,116.34295476,39.6053466796875,3.7900925,0.99,356.3,
1788411099986,5727424513,646,504990,2097215,460,0,-85,-13,2,-1,39.89159388,116.34295692,39.753662109375,3.7900925,1.0,2.1,
1788411098991,5727424513,646,504990,2097215,460,0,-85,-13,2,-1,39.89158462,116.34295529,39.9368896484375,3.7900925,1.02,359.7,
1788411097969,5727424513,646,504990,2097215,460,0,-73,-11,13,-1,39.89156682,116.34295118,39.68310546875,3.7900925,1.04,346.2,
1788411095886,5727424513,646,504990,2097215,460,0,-73,-11,13,-1,39.89155848,116.34295355,39.6419677734375,3.7900925,0.96,354.8,
1788411093876,5727424513,646,504990,2097215,460,0,-73,-11,13,-1,39.8915308,116.34295234,39.5411376953125,3.7900925,0.98,20.7,
1788411091804,5727424513,646,504990,2097215,460,0,-73,-11,13,-1,39.89152374,116.34294645,39.64263916015625,3.7900925,1.1,11.1,
1788411089792,5727424513,646,504990,2097215,460,0,-73,-11,13,-1,39.89150694,116.3429416,40.05535888671875,3.7900925,1.08,16.3,
1788411088825,5727424513,646,504990,2097215,460,0,-73,-11,13,-1,39.89149943,116.34294056,40.12225341796875,3.7900925,1.12,16.8,
1788411087778,4099854339,649,504990,2097215,460,0,-78,-12,7,-1,39.89147892,116.34293466,40.51568603515625,3.7900925,1.17,27.2,
1788411085760,4099854339,649,504990,2097215,460,0,-78,-12,7,-1,39.891459,116.34292513,40.28826904296875,3.7900925,1.15,18.5,
1788411083743,4099854339,649,504990,2097215,460,0,-78,-12,7,-1,39.89143769,116.34291817,40.45648193359375,9.935046,1.01,347.1,
1788411081529,4099854339,649,504990,2097215,460,0,-78,-12,7,-1,39.8914189,116.34292195,40.15557861328125,9.935046,1.01,344.7,
1788411079518,4099854339,649,504990,2097215,460,0,-78,-12,7,-1,39.89140061,116.3429272,39.9954833984375,9.935046,0.95,342.9,
1788411077841,4099854339,649,504990,2097215,460,0,-78,-12,7,-1,39.89139182,116.34293111,40.05841064453125,9.935046,1.08,343.5,
1788411077197,4099854339,649,504990,2097215,460,0,-81,-12,10,-1,39.89138184,116.34293505,39.9671630859375,9.935046,1.13,340.3,
1788411075180,4099854339,649,504990,2097215,460,0,-81,-12,10,-1,39.89136099,116.34294095,39.83056640625,9.935046,1.16,337.8,
1788411073165,4099854339,649,504990,2097215,460,0,-81,-12,10,-1,39.89134195,116.34295284,39.5594482421875,9.935046,1.2,329.2,
1788411071147,4099854339,649,504990,2097215,460,0,-81,-12,10,-1,39.89132347,116.34296427,40.380859375,9.935046,1.26,330.8,
1788411069133,4099854339,649,504990,2097215,460,0,-81,-12,10,-1,39.89130612,116.34296653,40.9149169921875,9.935046,1.08,329.2,
1788411067836,4099854339,649,504990,2097215,460,0,-81,-12,10,-1,39.89129779,116.34296733,41.390869140625,3.7900925,1.07,321.1,
1788411067120,4099854339,649,504990,2097215,460,0,-83,-12,1,-1,39.89129074,116.342973,41.62872314453125,3.7900925,1.02,331.9,
1788411065092,4099854339,649,504990,2097215,460,0,-83,-12,1,-1,39.89127219,116.34297518,41.9388427734375,3.7900925,1.12,353.4,
1788411063071,4099854339,649,504990,2097215,460,0,-83,-12,1,-1,39.89125505,116.34297009,41.9893798828125,3.7900925,1.09,35.4,
1788411061061,4099854339,649,504990,2097215,460,0,-83,-12,1,-1,39.8912389,116.34295337,41.4893798828125,3.7900925,1.08,34.8,
1788411059046,4099854339,649,504990,2097215,460,0,-83,-12,1,-1,39.89122104,116.34293477,42.3380126953125,3.7900925,1.04,39.7,
1788411057839,4099854339,649,504990,2097215,460,0,-83,-12,1,-1,39.8912115,116.34292674,42.09564208984375,3.7900925,1.05,42.4,
1788411057029,4099854339,649,504990,2097215,460,0,-77,-12,14,-1,39.89120247,116.3429194,41.86517333984375,3.7900925,1.01,31.1,
1788411055008,4099854339,649,504990,2097215,460,0,-77,-12,14,-1,39.89118238,116.34290543,41.672119140625,3.7900925,1.04,24.9,
1788411052998,4099854339,649,504990,2097215,460,0,-77,-12,14,-1,39.89116047,116.34289011,41.1566162109375,3.7900925,1.03,22.6,
1788411050989,4099854339,649,504990,2097215,460,0,-77,-12,14,-1,39.89114157,116.34288029,41.157470703125,3.7900925,1.02,12.4,
1788411048969,4099854339,649,504990,2097215,460,0,-77,-12,14,-1,39.89112197,116.34287407,40.6229248046875,3.7900925,1.07,26.2,
1788411047836,4099854339,649,504990,2097215,460,0,-77,-12,14,-1,39.89111473,116.34287023,40.9456787109375,3.7900925,1.05,14.6,
1788411046952,4099854339,649,504990,2097215,460,0,-86,-13,3,-1,39.89110617,116.34286774,40.6484375,3.7900925,1.04,9.0,
1788411044940,4099854339,649,504990,2097215,460,0,-86,-13,3,-1,39.89108884,116.34286264,40.432373046875,3.7900925,1.06,16.7,
1788411042925,4099854339,649,504990,2097215,460,0,-86,-13,3,-1,39.89106328,116.3428621,39.546630859375,3.7900925,1.05,22.4,
1788411040914,4099854339,649,504990,2097215,460,0,-86,-13,3,-1,39.89105458,116.34285971,39.557373046875,3.7900925,1.01,19.9,
1788411038901,4099854339,649,504990,2097215,460,0,-86,-13,3,-1,39.89103564,116.34285302,39.26361083984375,3.7900925,1.05,20.1,
1788411037832,4099854339,649,504990,2097215,460,0,-86,-13,3,-1,39.89102625,116.3428488,39.25421142578125,3.7900925,1.08,14.7,
1788411036886,4099854339,649,504990,2097215,460,0,-76,-12,9,-1,39.89101668,116.34284594,38.96038818359375,3.7900925,1.07,3.4,
1788411034864,4099854339,649,504990,2097215,460,0,-76,-12,9,-1,39.89099694,116.34284607,38.50146484375,3.7900925,0.99,3.8,
1788411032855,4099854339,649,504990,2097215,460,0,-76,-12,9,-1,39.89096952,116.34284403,38.50885009765625,3.7900925,1.0,2.7,
1788411030432,4099854339,649,504990,2097215,460,0,-76,-12,9,-1,39.89095109,116.34284226,38.5933837890625,3.7900925,1.05,359.1,
1788411028422,4099854339,649,504990,2097215,460,0,-76,-12,9,-1,39.89093339,116.34284344,38.97698974609375,3.7900925,1.06,1.7,
1788411027049,4099854339,649,504990,2097215,460,0,-76,-12,9,-1,39.89092463,116.34284319,38.9090576171875,3.7900925,1.04,357.1,
1788411025214,4099854339,649,504990,2097215,460,0,-74,-11,15,-1,39.89090633,116.3428443,39.20855712890625,3.7900925,1.02,358.0,
1788411023149,4099854339,649,504990,2097215,460,0,-74,-11,15,-1,39.89088917,116.34284791,38.57513427734375,3.7900925,1.03,358.8,
1788411021135,4099854339,649,504990,2097215,460,0,-74,-11,15,-1,39.89087056,116.34284759,38.65594482421875,3.7900925,1.08,7.3,
1788411019115,4099854339,649,504990,2097215,460,0,-74,-11,15,-1,39.89084966,116.34284767,39.0396728515625,3.7900925,1.03,355.7,
1788411017103,4099854339,649,504990,2097215,460,0,-74,-11,15,-1,39.89083071,116.34284528,39.24151611328125,3.7900925,1.06,5.1,
1788411015830,4099854339,649,504990,2097215,460,0,-74,-11,15,-1,39.89082075,116.34284474,39.3209228515625,3.7900925,1.11,356.8,
1788411015026,4099854339,649,504990,2097215,460,0,-66,-11,21,-1,39.89081031,116.34284552,39.3157958984375,3.7900925,1.09,6.3,
1788411013003,4099854339,649,504990,2097215,460,0,-66,-11,21,-1,39.8907913,116.34283965,39.1649169921875,3.7900925,1.13,5.0,
1788411010987,4099854339,649,504990,2097215,460,0,-66,-11,21,-1,39.89076898,116.34283763,38.96368408203125,3.7900925,1.19,353.9,
1788411008968,4099854339,649,504990,2097215,460,0,-66,-11,21,-1,39.89074801,116.34283949,38.990966796875,3.7900925,1.1,356.0,
1788411006953,4099854339,649,504990,2097215,460,0,-66,-11,21,-1,39.89072822,116.34284189,38.9053955078125,3.7900925,1.13,353.7,
1788411005001,4099854339,649,504990,2097215,460,0,-66,-11,21,-1,39.8907084,116.34284478,38.7998046875,3.7900925,1.12,3.1,
1788411004942,4099854339,649,504990,2097215,460,0,-79,-11,12,-1,39.8906984,116.34284347,38.763427734375,3.7900925,1.16,8.2,
1788411002935,4099854339,649,504990,2097215,460,0,-79,-11,12,-1,39.89067713,116.34284249,38.6058349609375,3.7900925,1.15,354.6,
1788411000876,4099854339,649,504990,2097215,460,0,-79,-11,12,-1,39.89065636,116.34284313,38.3743896484375,3.7900925,1.17,3.1,
1788410998092,4099854339,649,504990,2097215,460,0,-79,-11,12,-1,39.89063434,116.34284276,38.40216064453125,3.7900925,1.17,359.8,
1788410996079,4099854339,649,504990,2097215,460,0,-79,-11,12,-1,39.89061132,116.34284529,38.22900390625,3.7900925,1.2,351.2,
1788410994826,4099854339,649,504990,2097215,460,0,-79,-11,12,-1,39.89060015,116.34284936,38.116455078125,3.7900925,1.11,355.9,
1788410994064,4099854339,649,504990,2097215,460,0,-76,-12,9,-1,39.89058989,116.34285148,38.078125,3.7900925,1.15,357.2,
1788410992052,4099854339,649,504990,2097215,460,0,-76,-12,9,-1,39.89056889,116.34285224,38.0279541015625,3.7900925,1.23,16.7,
1788410990039,4099854339,649,504990,2097215,460,0,-76,-12,9,-1,39.89054637,116.34284706,38.0595703125,3.7900925,1.24,6.9,
1788410988029,4099854339,649,504990,2097215,460,0,-76,-12,9,-1,39.89052396,116.34284868,38.12646484375,3.7900925,1.13,340.6,
1788410986018,4099854339,649,504990,2097215,460,0,-76,-12,9,-1,39.89050486,116.34285974,37.47601318359375,3.7900925,1.12,352.3,
1788410984028,4099854339,649,504990,2097215,460,0,-76,-12,9,-1,39.89048202,116.34286509,37.1842041015625,3.7900925,1.11,3.4,
1788410983978,4099854339,649,504990,2097215,460,0,-67,-11,15,-1,39.89048202,116.34286509,37.1842041015625,3.7900925,1.11,3.4,
1788410981966,4099854339,649,504990,2097215,460,0,-67,-11,15,-1,39.89045974,116.34286763,37.24090576171875,3.7900925,1.17,356.6,
1788410979959,4099854339,649,504990,2097215,460,0,-67,-11,15,-1,39.89043547,116.34288824,37.52813720703125,3.7900925,1.27,291.9,
1788410977176,4099854339,649,504990,2097215,460,0,-67,-11,15,-1,39.89042671,116.34291921,37.247802734375,3.7900925,1.39,277.6,
1788410974527,4099854339,649,504990,2097215,460,0,-67,-11,15,-1,39.89043057,116.34296373,36.1712646484375,3.7900925,1.19,245.4,
1788410973964,4099854339,649,504990,2097215,460,0,-67,-11,15,-1,39.89043057,116.34296373,36.1712646484375,3.7900925,1.19,245.4,
1788410971800,4099854339,649,504990,2097215,460,0,-57,-11,19,-1,39.89043624,116.3429895,35.5885009765625,3.7900925,1.19,267.3,
1788410969512,4099854339,649,504990,2097215,460,0,-57,-11,19,-1,39.89043285,116.34302498,35.43475341796875,3.7900925,1.17,302.3,
1788410967462,4099854339,649,504990,2097215,460,0,-57,-11,19,-1,39.89042641,116.34304183,35.04364013671875,3.7900925,1.08,265.7,
1788410965447,4099854339,649,504990,2097215,460,0,-57,-11,19,-1,39.89042578,116.34306122,34.28167724609375,3.7900925,1.08,265.1,
1788410963830,4099854339,649,504990,2097215,460,0,-57,-11,19,-1,39.89042511,116.34307286,33.9263916015625,3.7900925,1.16,260.8,
1788410963418,4099854339,649,504990,2097215,460,0,-61,-11,27,-1,39.8904255,116.34308628,33.99261474609375,3.7900925,1.17,245.8,
1788410961405,4099854339,649,504990,2097215,460,0,-61,-11,27,-1,39.89043706,116.3431083,34.33636474609375,3.7900925,1.32,196.8,
1788410959381,4099854339,649,504990,2097215,460,0,-61,-11,27,-1,39.89046001,116.34311304,34.39263916015625,3.7900925,1.25,173.7,
1788410957368,4099854339,649,504990,2097215,460,0,-61,-11,27,-1,39.89048118,116.34310959,34.51580810546875,3.7900925,1.23,177.6,
1788410955354,4099854339,649,504990,2097215,460,0,-61,-11,27,-1,39.89050261,116.34310621,34.7042236328125,3.7900925,1.23,190.4,
1788410953344,4099854339,649,504990,2097215,460,0,-61,-11,27,-1,39.89052407,116.34310959,34.69976806640625,3.7900925,1.16,187.5,
1788410953313,4099854339,649,504990,2097215,460,0,-61,-11,27,-1,39.89052407,116.34310959,34.69976806640625,3.7900925,1.16,187.5,
1788410951333,4099854339,649,504990,2097215,460,0,-79,-12,13,-1,39.89054525,116.34311078,34.6212158203125,3.7900925,1.23,182.1,
1788410949321,4099854339,649,504990,2097215,460,0,-79,-12,13,-1,39.89056626,116.3431147,34.5611572265625,3.7900925,1.2,179.2,
1788410947312,4099854339,649,504990,2097215,460,0,-79,-12,13,-1,39.89058608,116.34311545,34.67059326171875,3.7900925,1.23,185.9,
1788410945302,4099854339,649,504990,2097215,460,0,-79,-12,13,-1,39.89060843,116.34311991,34.78424072265625,3.7900925,1.14,179.0,
1788410943283,4099854339,649,504990,2097215,460,0,-79,-12,13,-1,39.89062952,116.34312152,34.86029052734375,3.7900925,1.18,191.9,
1788410943040,4099854339,649,504990,2097215,460,0,-79,-12,13,-1,39.89062952,116.34312152,34.86029052734375,3.7900925,1.18,191.9,
1788410941145,4099854339,649,504990,2097215,460,0,-76,-11,13,-1,39.89065066,116.34312515,34.76959228515625,3.7900925,1.16,172.8,
1788410938974,4099854339,649,504990,2097215,460,0,-76,-11,13,-1,39.89068189,116.3431267,34.88861083984375,3.7900925,1.22,183.6,
1788410936878,4099854339,649,504990,2097215,460,0,-76,-11,13,-1,39.89070159,116.34312687,35.26409912109375,3.7900925,1.06,173.8,
1788410934708,4099854339,649,504990,2097215,460,0,-76,-11,13,-1,39.89071947,116.34312487,35.199462890625,3.7900925,1.08,176.7,
1788410932695,4099854339,649,504990,2097215,460,0,-76,-11,13,-1,39.89073874,116.34312383,35.2076416015625,3.7900925,1.08,180.8,
1788410931893,4099854339,649,504990,2097215,460,0,-76,-11,13,-1,39.89073874,116.34312383,35.2076416015625,3.7900925,1.08,180.8,
1788410930530,4099854339,649,504990,2097215,460,0,-76,-11,16,-1,39.8907584,116.34312365,35.25439453125,3.7900925,1.02,174.5,
1788410928108,4099854339,649,504990,2097215,460,0,-76,-11,16,-1,39.89077054,116.34312738,35.20855712890625,3.7900925,0.99,182.2,
1788410926090,4099854339,649,504990,2097215,460,0,-76,-11,16,-1,39.89078406,116.34313042,34.67791748046875,3.7900925,0.95,177.5,
1788410923019,4099854339,649,504990,2097215,460,0,-76,-11,16,-1,39.89082686,116.34312954,34.443359375,3.7900925,1.27,183.0,
1788410921281,4099854339,649,504990,2097215,460,0,-76,-11,16,-1,39.89084005,116.34313029,34.4930419921875,3.7900925,1.27,184.4,
1788410920921,4099854339,649,504990,2097215,460,0,-81,-11,16,-1,39.89084005,116.34313029,34.4930419921875,3.7900925,1.27,184.4,
1788410918908,4099854339,649,504990,2097215,460,0,-81,-11,16,-1,39.89087684,116.3431324,34.644775390625,3.7900925,1.15,180.8,
1788410916852,4099854339,649,504990,2097215,460,0,-81,-11,16,-1,39.89088816,116.34313311,34.65875244140625,3.7900925,1.2,178.5,
1788410914770,4099854339,649,504990,2097215,460,0,-81,-11,16,-1,39.89092237,116.34313694,35.01654052734375,3.7900925,1.31,179.4,
1788410912447,4099854339,649,504990,2097215,460,0,-81,-11,16,-1,39.89094769,116.34314065,35.29779052734375,3.7900925,1.26,187.6,
1788410911047,4099854339,649,504990,2097215,460,0,-81,-11,16,-1,39.89095977,116.34314337,35.468994140625,3.7900925,1.11,183.2,
1788410909543,4099854339,649,504990,2097215,460,0,-83,-11,9,-1,39.89098143,116.34314596,35.7154541015625,3.7900925,1.09,176.5,
1788410907203,4099854339,649,504990,2097215,460,0,-83,-11,9,-1,39.89100298,116.343146,35.767822265625,3.7900925,1.13,176.2,
1788410905175,4099854339,649,504990,2097215,460,0,-83,-11,9,-1,39.89102649,116.34314657,36.1519775390625,3.7900925,1.06,166.2,
1788410903161,4099854339,649,504990,2097215,460,0,-83,-11,9,-1,39.89104646,116.34314272,36.4254150390625,3.7900925,1.06,185.2,
1788410901191,4099854339,649,504990,2097215,460,0,-83,-11,9,-1,39.89106763,116.34314376,36.703369140625,3.7900925,1.06,177.1,
1788410901124,5727424513,646,504990,2097215,460,0,-86,-13,3,-1,39.89106763,116.34314376,36.703369140625,3.7900925,1.06,177.1,
1788410898912,5727424513,646,504990,2097215,460,0,-86,-13,3,-1,39.89109902,116.3431383,37.0791015625,9.935046,1.09,165.7,
1788410896897,5727424513,646,504990,2097215,460,0,-86,-13,3,-1,39.89110927,116.34313597,37.069580078125,9.935046,1.07,170.8,
1788410894757,5727424513,646,504990,2097215,460,0,-86,-13,3,-1,39.89113804,116.34312986,37.0467529296875,9.935046,1.15,166.4,
1788410892333,5727424513,646,504990,2097215,460,0,-86,-13,3,-1,39.89115976,116.34312517,37.1981201171875,9.935046,1.04,172.5,
1788410890843,5727424513,646,504990,2097215,460,0,-86,-13,3,-1,39.89117037,116.3431236,36.7369384765625,9.935046,1.02,170.9,
1788410890323,5727424513,646,504990,2097215,460,0,-89,-14,0,-1,39.89118095,116.34312067,36.72711181640625,9.935046,0.96,158.2,
1788410888304,5727424513,646,504990,2097215,460,0,-89,-14,0,-1,39.89120027,116.34311381,36.08697509765625,9.935046,1.05,183.3,
1788410886293,5727424513,646,504990,2097215,460,0,-89,-14,0,-1,39.89121807,116.34311569,36.305908203125,9.935046,1.07,178.1,
1788410884273,5727424513,646,504990,2097215,460,0,-89,-14,0,-1,39.89123911,116.34311572,35.81549072265625,9.935046,1.06,193.6,
1788410882256,5727424513,646,504990,2097215,460,0,-89,-14,0,-1,39.89125884,116.34312199,35.955810546875,9.935046,1.07,192.0,
1788410880839,5727424513,646,504990,2097215,460,0,-89,-14,0,-1,39.8912686,116.34312685,36.05230712890625,9.935046,1.07,195.5,
1788410880237,5727424513,646,504990,2097215,460,0,-87,-13,6,-1,39.89127925,116.34313122,36.29229736328125,9.935046,1.03,181.7,
1788410878222,5727424513,646,504990,2097215,460,0,-87,-13,6,-1,39.89130093,116.34313413,35.26300048828125,9.935046,1.04,189.6,
1788410876208,5727424513,646,504990,2097215,460,0,-87,-13,6,-1,39.89132014,116.34313979,34.57867431640625,9.935046,1.0,191.8,
1788410874192,5727424513,646,504990,2097215,460,0,-87,-13,6,-1,39.89133903,116.34314703,34.332275390625,9.935046,0.97,191.7,
1788410872175,5727424513,646,504990,2097215,460,0,-87,-13,6,-1,39.89135805,116.3431514,34.358642578125,9.935046,1.05,181.1,
1788410870834,5727424513,646,504990,2097215,460,0,-87,-13,6,-1,39.89136745,116.34315153,34.8262939453125,9.935046,1.05,169.4,
1788410870154,5727424513,646,504990,2097215,460,0,-92,-14,2,-1,39.89137784,116.34314959,35.27471923828125,9.935046,1.01,173.4,
1788410868142,5727424513,646,504990,2097215,460,0,-92,-14,2,-1,39.89139725,116.34314604,34.487060546875,9.935046,1.03,175.8,
1788410865953,5727424513,646,504990,2097215,460,0,-92,-14,2,-1,39.89142673,116.34315068,34.64471435546875,9.935046,1.05,176.7,
1788410863453,5727424513,646,504990,2097215,460,0,-92,-14,2,-1,39.8914472,116.34315122,34.14874267578125,9.935046,1.07,191.0,
1788410861008,5727424513,646,504990,2097215,460,0,-92,-14,2,-1,39.89146607,116.34315179,33.8251953125,3.7900925,1.06,169.1,
1788410860834,5727424513,646,504990,2097215,460,0,-92,-14,2,-1,39.89146607,116.34315179,33.8251953125,3.7900925,1.06,169.1,
1788410858994,5727424513,646,504990,2097215,460,0,-88,-12,-2,-1,39.89148689,116.34314748,33.458251953125,3.7900925,1.01,172.8,
1788410856980,5727424513,646,504990,2097215,460,0,-88,-12,-2,-1,39.89150835,116.34314255,33.3541259765625,3.7900925,1.07,191.2,
1788410854847,5727424513,646,504990,2097215,460,0,-88,-12,-2,-1,39.89152791,116.34314731,33.92138671875,3.7900925,1.15,161.0,
1788410852838,5727424513,646,504990,2097215,460,0,-88,-12,-2,-1,39.89154705,116.34314535,34.30706787109375,3.7900925,1.08,184.2,
1788410850833,5727424513,646,504990,2097215,460,0,-88,-12,-2,-1,39.8915639,116.34314678,33.516845703125,3.7900925,1.04,175.7,
1788410850832,5727424513,646,504990,2097215,460,0,-88,-12,-2,-1,39.8915639,116.34314678,33.516845703125,3.7900925,1.04,175.7,
1788410848826,5727424513,646,504990,2097215,460,0,-91,-13,2,-1,39.89158283,116.34314656,33.43072509765625,3.7900925,1.06,182.3,
1788410846817,5727424513,646,504990,2097215,460,0,-91,-13,2,-1,39.8916018,116.34314738,33.7247314453125,3.7900925,1.05,162.1,
1788410844801,5727424513,646,504990,2097215,460,0,-91,-13,2,-1,39.89161942,116.34314064,33.3096923828125,3.7900925,1.03,181.8,
1788410842789,5727424513,646,504990,2097215,460,0,-91,-13,2,-1,39.8916475,116.3431414,33.96710205078125,3.7900925,1.04,172.2,
1788410840782,5727424513,646,504990,2097215,460,0,-91,-13,2,-1,39.89166662,116.34313749,33.99798583984375,3.7900925,1.04,181.7,
1788410840039,5727424513,646,504990,2097215,460,0,-91,-13,2,-1,39.89166662,116.34313749,33.99798583984375,3.7900925,1.04,181.7,
1788410837497,5727424513,646,504990,2097215,460,0,-91,-12,4,-1,39.89169651,116.34313562,33.5902099609375,3.7900925,1.06,177.9,
1788410835298,5727424513,646,504990,2097215,460,0,-91,-12,4,-1,39.89171284,116.34313625,34.180419921875,3.7900925,1.05,171.7,
1788410833096,5727424513,646,504990,2097215,460,0,-91,-12,4,-1,39.8917324,116.34313614,34.37738037109375,3.7900925,1.07,180.3,
1788410831088,5727424513,646,504990,2097215,460,0,-91,-12,4,-1,39.8917511,116.34313648,34.75994873046875,3.7900925,1.07,181.0,
1788410830010,5727424513,646,504990,2097215,460,0,-91,-12,4,-1,39.89176092,116.34313702,34.6080322265625,3.7900925,1.03,179.6,
1788410829074,5727424513,646,504990,2097215,460,0,-92,-13,2,-1,39.89176975,116.34313688,34.5599365234375,3.7900925,1.1,172.0,
1788410827061,5727424513,646,504990,2097215,460,0,-92,-13,2,-1,39.89178845,116.34313662,34.60479736328125,3.7900925,1.09,185.1,
1788410825040,5727424513,646,504990,2097215,460,0,-92,-13,2,-1,39.89180835,116.34313944,34.55926513671875,3.7900925,1.11,173.0,
1788410823022,5727424513,646,504990,2097215,460,0,-92,-13,2,-1,39.89182706,116.34313774,34.9981689453125,3.7900925,1.14,181.1,
1788410821009,5727424513,646,504990,2097215,460,0,-92,-13,2,-1,39.89184809,116.34313821,35.24468994140625,3.7900925,1.07,172.4,
1788410819825,5727424513,646,504990,2097215,460,0,-92,-13,2,-1,39.89185796,116.34313578,35.30615234375,3.7900925,1.18,173.0,
1788410818982,5727424513,646,504990,2097215,460,0,-99,-15,0,-1,39.89186877,116.34313432,35.4052734375,3.7900925,1.2,177.8,
1788410816971,5727424513,646,504990,2097215,460,0,-99,-15,0,-1,39.8918897,116.34313195,35.836181640625,3.7900925,1.17,178.4,
1788410814961,5727424513,646,504990,2097215,460,0,-99,-15,0,-1,39.89191125,116.34313012,35.59503173828125,3.7900925,1.13,169.1,
1788410812950,5727424513,646,504990,2097215,460,0,-99,-15,0,-1,39.8919309,116.34312879,35.646240234375,3.7900925,1.07,174.0,
